drug_id,disease_id
D017291,D006463
D017291,D006505
D017291,D006606
D017291,D006973
D017291,D007022
D017291,D007174
D017291,D007239
D017291,D007319
D017291,D007674
D017291,D008133
D017291,D008171
D017291,D008206
D017291,D008325
D017291,D009101
D017291,D009220
D017291,D009325
D017291,D009395
D017291,D009468
D017291,D010146
D017291,D010259
D017291,D010291
D017291,D010437
D017291,D011014
D017291,D011183
D017291,D011595
D017291,D011605
D017291,D011695
D017291,D012141
D017291,D012206
D017291,D012640
D017291,D012852
D017291,D012893
D017291,D013226
D017291,D013262
D017291,D013575
D017291,D013610
D017291,D013651
D017291,D013921
D017291,D014456
D017291,D014693
D017291,D014839
D017291,D015746
D017291,D016171
D017291,D016757
D017291,D017093
D017291,D017114
D017291,D017180
D017291,D018366
D017291,D018908
D017291,D019226
D017291,D020258
D017291,D029424
D017291,D051437
D017291,D054537
D017291,D056486
D017291,D058186
D017291,D064420
D017292,D000419
D017292,D000799
D017292,D001145
D017292,D001247
D017292,D003327
D017292,D004244
D017292,D005221
D017292,D006261
D017292,D006332
D017292,D006333
D017292,D006937
D017292,D006973
D017292,D007022
D017292,D007024
D017292,D007333
D017292,D010146
D017292,D011471
D017292,D012735
D017292,D014549
D017292,D014555
D017292,D016055
D017292,D017379
D017292,D018487
D017292,D020521
D017292,D050171
D017308,D000743
D017308,D001168
D017308,D001416
D017308,D001424
D017308,D003110
D017308,D003231
D017308,D004487
D017308,D007674
D017308,D008113
D017308,D009140
D017308,D009362
D017308,D010003
D017308,D010146
D017308,D011507
D017308,D013262
D017308,D014657
D017308,D014786
D017308,D015179
D017308,D017114
D017308,D064420
D017312,D001943
D017312,D002292
D017312,D008113
D017312,D010911
D017312,D011230
D017312,D013736
D017312,D020246
D017312,D065626
D017336,D000799
D017336,D001249
D017336,D006261
D017336,D006967
D017336,D008064
D017336,D008133
D017336,D009395
D017336,D012893
D017336,D013575
D017336,D014581
D017336,D016171
D017336,D017180
D017336,D020018
D017336,D056486
D017336,D058186
D017338,D000014
D017338,D000015
D017338,D000380
D017338,D000740
D017338,D000741
D017338,D000743
D017338,D000744
D017338,D000855
D017338,D001766
D017338,D001855
D017338,D002471
D017338,D003711
D017338,D004211
D017338,D004417
D017338,D004892
D017338,D005334
D017338,D006333
D017338,D007945
D017338,D008175
D017338,D009103
D017338,D009325
D017338,D009336
D017338,D009503
D017338,D010198
D017338,D010523
D017338,D013262
D017338,D013921
D017338,D014839
D017338,D015451
D017338,D015470
D017338,D016393
D017338,D016403
D017338,D054537
D017374,D000014
D017374,D000544
D017374,D000799
D017374,D000855
D017374,D001008
D017374,D001068
D017374,D001145
D017374,D001201
D017374,D001247
D017374,D001480
D017374,D001523
D017374,D001714
D017374,D001763
D017374,D001919
D017374,D002546
D017374,D002779
D017374,D002819
D017374,D003128
D017374,D003221
D017374,D003244
D017374,D003248
D017374,D003693
D017374,D003865
D017374,D003866
D017374,D003929
D017374,D003967
D017374,D004244
D017374,D004401
D017374,D004409
D017374,D004415
D017374,D004417
D017374,D004421
D017374,D004487
D017374,D004830
D017374,D005221
D017374,D006212
D017374,D006261
D017374,D006330
D017374,D006501
D017374,D006505
D017374,D006930
D017374,D006945
D017374,D006948
D017374,D006970
D017374,D006973
D017374,D006987
D017374,D007008
D017374,D007010
D017374,D007024
D017374,D007035
D017374,D007172
D017374,D007174
D017374,D007177
D017374,D007319
D017374,D007333
D017374,D007565
D017374,D008133
D017374,D008881
D017374,D009127
D017374,D009207
D017374,D009325
D017374,D009357
D017374,D009422
D017374,D009459
D017374,D009771
D017374,D009846
D017374,D010146
D017374,D010259
D017374,D010292
D017374,D010302
D017374,D010554
D017374,D011297
D017374,D011317
D017374,D011537
D017374,D011559
D017374,D011595
D017374,D011596
D017374,D011655
D017374,D012021
D017374,D012148
D017374,D012206
D017374,D012640
D017374,D012735
D017374,D013009
D017374,D013262
D017374,D013375
D017374,D013575
D017374,D013610
D017374,D014202
D017374,D014474
D017374,D014549
D017374,D014581
D017374,D014657
D017374,D014786
D017374,D014839
D017374,D014987
D017374,D015430
D017374,D015746
D017374,D016584
D017374,D017093
D017374,D017109
D017374,D017674
D017374,D018366
D017374,D018476
D017374,D019584
D017374,D019964
D017374,D020018
D017374,D020230
D017374,D020233
D017374,D020246
D017374,D020521
D017374,D020734
D017374,D053206
D017374,D054537
D017374,D054556
D017374,D055154
D017374,D056486
D017964,D000707
D017964,D000799
D017964,D001145
D017964,D001919
D017964,D002779
D017964,D003248
D017964,D003693
D017964,D003875
D017964,D003967
D017964,D004415
D017964,D004487
D017964,D005221
D017964,D006212
D017964,D006261
D017964,D006331
D017964,D006333
D017964,D006501
D017964,D006934
D017964,D006965
D017964,D006973
D017964,D007008
D017964,D007010
D017964,D007022
D017964,D007177
D017964,D007239
D017964,D007249
D017964,D007565
D017964,D007634
D017964,D007674
D017964,D008107
D017964,D008133
D017964,D009325
D017964,D009336
D017964,D009422
D017964,D010019
D017964,D010146
D017964,D010292
D017964,D010490
D017964,D010523
D017964,D010996
D017964,D011693
D017964,D012206
D017964,D013118
D017964,D013262
D017964,D013575
D017964,D013921
D017964,D014202
D017964,D014581
D017964,D014693
D017964,D014717
D017964,D014839
D017964,D015473
D017964,D015746
D017964,D016171
D017964,D018879
D017964,D018908
D017964,D020258
D017964,D056486
D017964,D058186
D017964,D064420
D018170,D000787
D018170,D000799
D018170,D001145
D018170,D001247
D018170,D001281
D018170,D001523
D018170,D001919
D018170,D002318
D018170,D002544
D018170,D002561
D018170,D002637
D018170,D003327
D018170,D003329
D018170,D003866
D018170,D004244
D018170,D004342
D018170,D004417
D018170,D004421
D018170,D004487
D018170,D005119
D018170,D005221
D018170,D006261
D018170,D006323
D018170,D006930
D018170,D006940
D018170,D006970
D018170,D007022
D018170,D007249
D018170,D007511
D018170,D007681
D018170,D008881
D018170,D009203
D018170,D009205
D018170,D009325
D018170,D009771
D018170,D010146
D018170,D010292
D018170,D012008
D018170,D014012
D018170,D014693
D018170,D014839
D018170,D014987
D018170,D016584
D018170,D017109
D018170,D019966
D018170,D020230
D018170,D020246
D018170,D020521
D018170,D020795
D018170,D054058
D018967,D000799
D018967,D001259
D018967,D001289
D018967,D001321
D018967,D001342
D018967,D001480
D018967,D001523
D018967,D001714
D018967,D001763
D018967,D001847
D018967,D001919
D018967,D002318
D018967,D002375
D018967,D002389
D018967,D002561
D018967,D002653
D018967,D002779
D018967,D003072
D018967,D003128
D018967,D003221
D018967,D003556
D018967,D003680
D018967,D003693
D018967,D003704
D018967,D003865
D018967,D003866
D018967,D003920
D018967,D004244
D018967,D004401
D018967,D004409
D018967,D004421
D018967,D004487
D018967,D004775
D018967,D005221
D018967,D005234
D018967,D005334
D018967,D005355
D018967,D005687
D018967,D005879
D018967,D006177
D018967,D006212
D018967,D006261
D018967,D006323
D018967,D006331
D018967,D006417
D018967,D006470
D018967,D006505
D018967,D006943
D018967,D006946
D018967,D006948
D018967,D006949
D018967,D006966
D018967,D006970
D018967,D007008
D018967,D007010
D018967,D007022
D018967,D007024
D018967,D007172
D018967,D007174
D018967,D007232
D018967,D007319
D018967,D007859
D018967,D008133
D018967,D008569
D018967,D009069
D018967,D009122
D018967,D009127
D018967,D009202
D018967,D009293
D018967,D009325
D018967,D009336
D018967,D009422
D018967,D009459
D018967,D009503
D018967,D009765
D018967,D009771
D018967,D009845
D018967,D010024
D018967,D010195
D018967,D010259
D018967,D010292
D018967,D010302
D018967,D010554
D018967,D010911
D018967,D011317
D018967,D011595
D018967,D011605
D018967,D011618
D018967,D011655
D018967,D012206
D018967,D012559
D018967,D012563
D018967,D012640
D018967,D012735
D018967,D012798
D018967,D012893
D018967,D013009
D018967,D013276
D018967,D013313
D018967,D013342
D018967,D013375
D018967,D013575
D018967,D013610
D018967,D013616
D018967,D013923
D018967,D013981
D018967,D014103
D018967,D014202
D018967,D014549
D018967,D014555
D018967,D014839
D018967,D015430
D018967,D015877
D018967,D016055
D018967,D016171
D018967,D016584
D018967,D016757
D018967,D017109
D018967,D017180
D018967,D018476
D018967,D018908
D018967,D019955
D018967,D019956
D018967,D019957
D018967,D019964
D018967,D019969
D018967,D019970
D018967,D020018
D018967,D020258
D018967,D020734
D018967,D020821
D018967,D022124
D018967,D024821
D018967,D050171
D018967,D050197
D018967,D051437
D018967,D053206
D018967,D054138
D018967,D054537
D018967,D056486
D018967,D064420
D019782,D004409
D019782,D004832
D019782,D006505
D019782,D006948
D019782,D007511
D019782,D009069
D019782,D009336
D019782,D009389
D019782,D009410
D019782,D010146
D019782,D012164
D019782,D012640
D019782,D051437
D019808,D000419
D019808,D000707
D019808,D000740
D019808,D000799
D019808,D001002
D019808,D001259
D019808,D001424
D019808,D001919
D019808,D002311
D019808,D002312
D019808,D003072
D019808,D003221
D019808,D003371
D019808,D003921
D019808,D003928
D019808,D004244
D019808,D004401
D019808,D004417
D019808,D004719
D019808,D005315
D019808,D005334
D019808,D005355
D019808,D005921
D019808,D005923
D019808,D006073
D019808,D006261
D019808,D006331
D019808,D006332
D019808,D006333
D019808,D006937
D019808,D006946
D019808,D006947
D019808,D006973
D019808,D006974
D019808,D006976
D019808,D006977
D019808,D006984
D019808,D007022
D019808,D007024
D019808,D007249
D019808,D007410
D019808,D007674
D019808,D007676
D019808,D008103
D019808,D008106
D019808,D008569
D019808,D008881
D019808,D009203
D019808,D009325
D019808,D009336
D019808,D009393
D019808,D009400
D019808,D009404
D019808,D010024
D019808,D011507
D019808,D011658
D019808,D012817
D019808,D013262
D019808,D013375
D019808,D013575
D019808,D013610
D019808,D013927
D019808,D014511
D019808,D014581
D019808,D015427
D019808,D015428
D019808,D015746
D019808,D017379
D019808,D018366
D019808,D018487
D019808,D019970
D019808,D020246
D019808,D020257
D019808,D020521
D019808,D024821
D019808,D050197
D019808,D051437
D019808,D056486
D019808,D058186
D019808,D064420
D019821,D000419
D019821,D000505
D019821,D001008
D019821,D001259
D019821,D001281
D019821,D001745
D019821,D001929
D019821,D001930
D019821,D002386
D019821,D002545
D019821,D002546
D019821,D002779
D019821,D002780
D019821,D003072
D019821,D003092
D019821,D003324
D019821,D003327
D019821,D003550
D019821,D003866
D019821,D003882
D019821,D004342
D019821,D004401
D019821,D004487
D019821,D004715
D019821,D005119
D019821,D005234
D019821,D005334
D019821,D005355
D019821,D005910
D019821,D006261
D019821,D006332
D019821,D006333
D019821,D006470
D019821,D006937
D019821,D006940
D019821,D006949
D019821,D006965
D019821,D006973
D019821,D006976
D019821,D007022
D019821,D007249
D019821,D007511
D019821,D007565
D019821,D007674
D019821,D007676
D019821,D008103
D019821,D008107
D019821,D008113
D019821,D008133
D019821,D009069
D019821,D009120
D019821,D009135
D019821,D009157
D019821,D009203
D019821,D009212
D019821,D009220
D019821,D009336
D019821,D009362
D019821,D009374
D019821,D009389
D019821,D009395
D019821,D009404
D019821,D009503
D019821,D010146
D019821,D010195
D019821,D010291
D019821,D010292
D019821,D010523
D019821,D011115
D019821,D011507
D019821,D011537
D019821,D011605
D019821,D011654
D019821,D011658
D019821,D011928
D019821,D012206
D019821,D012893
D019821,D013119
D019821,D013262
D019821,D013375
D019821,D013733
D019821,D013927
D019821,D015179
D019821,D015228
D019821,D015427
D019821,D015428
D019821,D016393
D019821,D017119
D019821,D017285
D019821,D017379
D019821,D018771
D019821,D018908
D019821,D020138
D019821,D020233
D019821,D020244
D019821,D020422
D019821,D020520
D019821,D020521
D019821,D023921
D019821,D029424
D019821,D050171
D019821,D050197
D019821,D051437
D019821,D053099
D019821,D056486
D019821,D056784
D019821,D058186
D019821,D062787
D019821,D064420
D019833,D000014
D019833,D000230
D019833,D001943
D019833,D002318
D019833,D003110
D019833,D003924
D019833,D004487
D019833,D005909
D019833,D006177
D019833,D006402
D019833,D006528
D019833,D006529
D019833,D006965
D019833,D007247
D019833,D007249
D019833,D007938
D019833,D008106
D019833,D008175
D019833,D008325
D019833,D008569
D019833,D009203
D019833,D009336
D019833,D009369
D019833,D009374
D019833,D009421
D019833,D009845
D019833,D010024
D019833,D010051
D019833,D011297
D019833,D011471
D019833,D013733
D019833,D014594
D019833,D015428
D019833,D015430
D019833,D015473
D019833,D016889
D019833,D047928
D019833,D056486
D019833,D064420
D019833,D066126
D020123,D000419
D020123,D000740
D020123,D000799
D020123,D001321
D020123,D001927
D020123,D002277
D020123,D002294
D020123,D002779
D020123,D003072
D020123,D003251
D020123,D003329
D020123,D003711
D020123,D003873
D020123,D003875
D020123,D003928
D020123,D003967
D020123,D004487
D020123,D005076
D020123,D005334
D020123,D005923
D020123,D006258
D020123,D006332
D020123,D006463
D020123,D006504
D020123,D006528
D020123,D006937
D020123,D006943
D020123,D006947
D020123,D006949
D020123,D006965
D020123,D006973
D020123,D006984
D020123,D007008
D020123,D007239
D020123,D007249
D020123,D007674
D020123,D007683
D020123,D007970
D020123,D008103
D020123,D008106
D020123,D008545
D020123,D008654
D020123,D009101
D020123,D009135
D020123,D009203
D020123,D009336
D020123,D009361
D020123,D009362
D020123,D009369
D020123,D009374
D020123,D009389
D020123,D009404
D020123,D009845
D020123,D010300
D020123,D011014
D020123,D011115
D020123,D011183
D020123,D011507
D020123,D011565
D020123,D012019
D020123,D012206
D020123,D012878
D020123,D013921
D020123,D013927
D020123,D014456
D020123,D015228
D020123,D015427
D020123,D015430
D020123,D015431
D020123,D015433
D020123,D015451
D020123,D016403
D020123,D016757
D020123,D017379
D020123,D017563
D020123,D018149
D020123,D018366
D020123,D018754
D020123,D019226
D020123,D020520
D020123,D050197
D020123,D054198
D020123,D054218
D020123,D058186
D020156,D001249
D020156,D003128
D020156,D004342
D020156,D008569
D020156,D012640
D020156,D014012
D020156,D014581
D020156,D034381
D020156,D049188
D020156,D050197
D020156,D056486
D020280,D000341
D020280,D001008
D020280,D001145
D020280,D001289
D020280,D001321
D020280,D001480
D020280,D001523
D020280,D001714
D020280,D001929
D020280,D002389
D020280,D003072
D020280,D003128
D020280,D003221
D020280,D003693
D020280,D003704
D020280,D003865
D020280,D003866
D020280,D003921
D020280,D003967
D020280,D004213
D020280,D004244
D020280,D004401
D020280,D004421
D020280,D004830
D020280,D004892
D020280,D005767
D020280,D006212
D020280,D006261
D020280,D006417
D020280,D006943
D020280,D006948
D020280,D007010
D020280,D007024
D020280,D007172
D020280,D007177
D020280,D007319
D020280,D007333
