meshid,side effect UMLS_id
D018967,C0041834
D018967,C0041912
D018967,C0042023
D018967,C0042024
D018967,C0042029
D018967,C0042075
D018967,C0041969
D018967,C0042109
D018967,C0042267
D018967,C0404521
D018967,C0042373
D018967,C0042510
D018967,C0042514
D018967,C0042571
D018967,C0042769
D018967,C0042790
D018967,C3665347
D018967,C0042963
D018967,C0043037
D018967,C0347390
D018967,C0043049
D018967,C0043094
D018967,C0043096
D018967,C0043144
D018967,C0043349
D018967,C0043352
D018967,C0043387
D018967,C0080274
D018967,C0085577
D018967,C0271899
D018967,C0085583
D018967,C0085593
D018967,C0085602
D018967,C0085605
D018967,C0085610
D018967,C0085612
D018967,C0085614
D018967,C0085615
D018967,C0085623
D018967,C0085628
D018967,C0549249
D018967,C0085631
D018967,C0085632
D018967,C0233471
D018967,C0085633
D018967,C0233472
D018967,C0085635
D018967,C0085636
D018967,C0085637
D018967,C0085649
D018967,C0085681
D018967,C0085688
D018967,C0086439
D018967,C0086525
D018967,C0149725
D018967,C0149741
D018967,C0149871
D018967,C0149904
D018967,C0149931
D018967,C0151205
D018967,C0151464
D018967,C0151564
D018967,C0151576
D018967,C0853034
D018967,C0151584
D018967,C0151596
D018967,C0151603
D018967,C0268000
D018967,C0151605
D018967,C0151610
D018967,C0040409
D018967,C0151636
D018967,C0151662
D018967,C0151735
D018967,C0151744
D018967,C0151763
D018967,C0160390
D018967,C0151772
D018967,C0338831
D018967,C0151786
D018967,C0151795
D018967,C0151818
D018967,C0151825
D018967,C0151827
D018967,C0151828
D018967,C0151836
D018967,C1456784
D018967,C0151878
D018967,C0151888
D018967,C0151889
D018967,C0151904
D018967,C0151905
D018967,C0151907
D018967,C0151908
D018967,C0152029
D018967,C0152031
D018967,C0152128
D018967,C0152198
D018967,C0152227
D018967,C0155169
D018967,C0014236
D018967,C0156404
D018967,C0162119
D018967,C0162285
D018967,C0162298
D018967,C0162429
D018967,C0162830
D018967,C0162848
D018967,C1274594
D018967,C0175754
D018967,C0151490
D018967,C0178298
D018967,
D018967,C0221147
D018967,C0221244
D018967,C0231218
D018967,C0234215
D018967,C2047937
D018967,C0231230
D018967,C0231471
D018967,C0231528
D018967,C0231530
D018967,C0231710
D018967,C0232461
D018967,C0232487
D018967,C0232492
D018967,C0232807
D018967,C1565489
D018967,C0233414
D018967,C0233469
D018967,C0233565
D018967,C0233632
D018967,C1306341
D018967,C0234022
D018967,C0234047
D018967,C0234133
D018967,C0234632
D018967,C0234913
D018967,C0234952
D018967,C0234953
D018967,C0234987
D018967,C0235074
D018967,C0235086
D018967,C0235146
D018967,C0235198
D018967,C0235290
D018967,C0235309
D018967,C0235315
D018967,C0235398
D018967,C0235551
D018967,C0235592
D018967,C0497156
D018967,C0235660
D018967,C0235710
D018967,C0235763
D018967,C0033860
D018967,C0235792
D018967,C0235818
D018967,C0085932
D018967,C0235893
D018967,C0235901
D018967,C0022904
D018967,C0235939
D018967,C0010399
D018967,C0235969
D018967,C0235988
D018967,C0853785
D018967,C0235996
D018967,C0236065
D018967,C0236068
D018967,C0236071
D018967,C0237849
D018967,C0239062
D018967,C0239134
D018967,C0240211
D018967,C0240322
D018967,C0240717
D018967,C0241266
D018967,C0241357
D018967,C0853117
D018967,C0241633
D018967,C0520589
D018967,C0241863
D018967,C0242073
D018967,C0948349
D018967,C0242339
D018967,C0242350
D018967,C0242422
D018967,C0243026
D018967,C0262385
D018967,C0264009
D018967,C0264886
D018967,C0267596
D018967,C0267792
D018967,C0270458
D018967,C1269683
D018967,C0270729
D018967,C0270996
D018967,C0271441
D018967,C0274702
D018967,C3160741
D018967,C0277925
D018967,C0278061
D018967,C0278106
D018967,C0278151
D018967,C0314719
D018967,C0332534
D018967,C0332575
D018967,C0333243
D018967,C0340865
D018967,C0343494
D018967,C0344232
D018967,C0349506
D018967,C0392025
D018967,C0000731
D018967,C0392156
D018967,C0392168
D018967,C0392171
D018967,C0521839
D018967,C0392386
D018967,C0392702
D018967,C0393760
D018967,C0393761
D018967,C0403673
D018967,C0423006
D018967,C0423791
D018967,C0424295
D018967,C0424448
D018967,C0424790
D018967,C0428977
D018967,C0438717
D018967,C0475765
D018967,C0475858
D018967,C0476280
D018967,C0497327
D018967,C0497365
D018967,C0520806
D018967,C0520821
D018967,C0520887
D018967,C0520888
D018967,C0520966
D018967,C0521507
D018967,C0521509
D018967,C0522055
D018967,C0522224
D018967,C0522336
D018967,C0525045
D018967,C0542008
D018967,C0542571
D018967,C0150450
D018967,C0549433
D018967,C0543467
D018967,C0549622
D018967,C0553713
D018967,C0553721
D018967,C0020620
D018967,C0558489
D018967,C0575081
D018967,C0575090
D018967,C0595877
D018967,C0595930
D018967,C0595939
D018967,C0600228
D018967,C0686347
D018967,C0699744
D018967,C0700590
D018967,C0702166
D018967,C0740394
D018967,C0235416
D018967,C0744727
D018967,C0750394
D018967,C0750876
D018967,C0851341
D018967,C1384353
D018967,C0851578
D018967,C0853008
D018967,C0030567
D018967,C0854082
D018967,C0855329
D018967,C0855333
D018967,C0857093
D018967,C0857494
D018967,C0857980
D018967,C0858635
D018967,C0549373
D018967,C0860811
D018967,C0853592
D018967,C0870082
D018967,C0877322
D018967,C0877338
D018967,C0917798
D018967,C0917799
D018967,C0917801
D018967,C0919590
D018967,C0920289
D018967,C0948050
D018967,C0948281
D018967,C0948294
D018967,C0948525
D018967,C1096717
D018967,C1112182
D018967,C1141890
D018967,C1142017
D018967,C1258215
D018967,C1260880
D018967,C1262064
D018967,C1263960
D018967,C0853011
D018967,C1299624
D018967,C1320474
D018967,C1320835
D018967,C1328377
D018967,C1963718
D018967,C1328539
D018967,C1457883
D018967,C0001807
D018967,C1504343
D018967,C1504435
D018967,C1519353
D018967,C1527344
D018967,C0035078
D018967,C1608410
D018967,C1611162
D018967,C1619712
D018967,C1696700
D018967,C1735601
D018967,C2225524
D018967,C2240374
D018967,C2979982
D018967,C3251821
D018967,C3665386
D018967,C3665888
D019782,C0000737
D019782,C0687713
D019782,C0000833
D019782,C0001127
D019782,C0001198
D019782,C0001824
D019782,C0002170
D019782,C0002390
D019782,C0002418
D019782,C0002453
D019782,C0002622
D019782,C0002792
D019782,C0002871
D019782,C0002874
D019782,C0002884
D019782,C0002962
D019782,C0002965
D019782,C0002994
D019782,C0003123
D019782,C0232462
D019782,C0003467
D019782,C0003578
D019782,C0003811
D019782,C0003862
D019782,C0948594
D019782,C0003873
D019782,C0003864
D019782,C0004044
D019782,C0004093
D019782,C0004096
D019782,C0004134
D019782,C0004238
D019782,C0004604
D019782,C0004936
D019782,C0005741
D019782,C0005940
D019782,C0005967
D019782,C0006145
D019782,C0006277
D019782,C0006384
D019782,C0006840
D019782,C0006846
D019782,C0006849
D019782,C0006852
D019782,C0700345
D019782,C1609512
D019782,C0007193
D019782,C0007642
D019782,C0007780
D019782,C0007859
D019782,C0007971
D019782,C0008031
D019782,C0008325
D019782,C0009421
D019782,C0009450
D019782,C0009676
D019782,C1443060
D019782,C0009782
D019782,C0009806
D019782,C0010520
D019782,C0010709
D019782,C0011053
D019782,C0011124
D019782,C0855242
D019782,C0011168
D019782,C0011175
D019782,C0011206
D019782,C0011253
D019782,C0011334
D019782,C0011551
D019782,C0011570
D019782,C0011603
D019782,C0011606
D019782,C0011616
D019782,C0011630
D019782,C0011848
D019782,C0011849
D019782,C0011991
D019782,C0012569
D019782,C0012739
D019782,C0012833
D019782,C0013362
D019782,C0029408
D019782,C0013378
D019782,C0013395
D019782,C0013404
D019782,C0013428
D019782,C0013456
D019782,C0013491
D019782,C0013595
D019782,C0013604
D019782,C0014130
D019782,C0014236
D019782,C0030332
D019782,C0014358
D019782,C1257843
D019782,C0014591
D019782,C0014742
D019782,C0014866
D019782,C0015230
D019782,C0015371
D019782,C0015397
D019782,C0015469
D019782,C0919980
D019782,C0015672
D019782,C0015732
D019782,C0015734
D019782,C1321686
D019782,C0015967
D019782,C0016204
D019782,C0016508
D019782,C0016867
D019782,C0242301
D019782,C0017152
D019782,C0017178
D019782,C0017181
D019782,C0017565
D019782,C0017601
D019782,C0017675
D019782,C0017979
D019782,C0018099
D019782,C0018524
D019782,C0018681
D019782,C0018790
D019782,C0018799
D019782,C0018801
D019782,C0018802
D019782,C0018808
D019782,C0018926
D019782,C0018946
D019782,C0018965
D019782,C0018991
D019782,C0019079
D019782,C0019080
D019782,C0518015
D019782,C0019158
D019782,C0019270
D019782,C0019521
D019782,C0020039
D019782,C0020437
D019782,C0020443
D019782,C0020517
D019782,C0020538
D019782,C0020569
D019782,C0020578
D019782,C0020580
D019782,C0020621
D019782,C0020625
D019782,C0020649
D019782,C0020651
D019782,C0020672
D019782,C0413252
D019782,C0021053
D019782,C0021177
D019782,C0021400
D019782,C0021843
D019782,C0022346
D019782,C0022408
D019782,C0022650
D019782,C0392525
D019782,C0023067
D019782,C0023218
D019782,C0037763
D019782,C0023518
D019782,C0023530
D019782,C0024115
D019782,C0024312
D019782,C0024902
D019782,C0025061
D019782,C0025222
D019782,C0025637
D019782,C0025874
D019782,C0026826
D019782,C0026827
D019782,C1142135
D019782,C0026838
D019782,C0027051
D019782,C0948089
D019782,C0027066
D019782,C0027497
D019782,C0027651
D019782,C0027697
D019782,C0027765
D019782,C0027769
D019782,C0233494
D019782,C0027813
D019782,C0031117
D019782,C0027947
D019782,C0028734
D019782,C0029445
D019782,C0029456
D019782,C0030193
D019782,C0030252
D019782,C0030305
D019782,C0030312
D019782,C0030517
D019782,C0030554
D019782,C0031046
D019782,C0031154
D019782,C0031212
D019782,C0031256
D019782,C0031350
D019782,C0031542
D019782,C0032226
D019782,C0032227
D019782,C0032285
D019782,C0032290
D019782,C0032326
D019782,C0032584
D019782,C0033117
D019782,C0033246
D019782,C0033774
D019782,C0033860
D019782,C0033975
D019782,C0034063
D019782,C0034065
D019782,C0034072
D019782,C0034150
D019782,C1368065
D019782,C0034186
D019782,C0034880
D019782,C0035455
D019782,C0036508
D019782,C0036572
D019782,C0036974
D019782,C0037199
D019782,C0037274
D019782,C0037287
D019782,C0281981
D019782,C0037299
D019782,C0038358
D019782,C0038362
D019782,C0038450
D019782,C0038525
D019782,C0038663
D019782,C0038990
D019782,C0020458
D019782,C0039070
D019782,C0041657
D019782,C0039231
D019782,C0039240
D019782,C0039621
D019782,C0039971
D019782,C0040034
D019782,C0040053
D019782,C0040136
D019782,C0040435
D019782,C0040822
D019782,C0041105
D019782,C0041582
D019782,C0042023
D019782,C0042024
D019782,C0042029
D019782,C0042075
D019782,C0041969
D019782,C0042109
D019782,C0042134
D019782,C0042373
D019782,C0042510
D019782,C0042514
D019782,C0042571
D019782,C0042594
D019782,C0042963
D019782,C0043094
D019782,C0043096
D019782,C0043352
D019782,C0043387
D019782,C0080274
D019782,C0085096
D019782,C0085593
D019782,C0085606
D019782,C0085628
D019782,C0549249
D019782,C0085631
D019782,C0085632
D019782,C0233471
D019782,C0085633
D019782,C0233472
D019782,C0085636
D019782,C0085649
D019782,C0086439
D019782,C0086543
D019782,C0086565
D019782,C0149931
D019782,C0151463
D019782,C0151490
D019782,C0151559
D019782,C0151596
D019782,C0151603
D019782,C0268000
D019782,C0151636
D019782,C0151662
D019782,C0151684
D019782,C0151735
D019782,C0151736
D019782,C3263723
D019782,C0151737
D019782,C0151744
D019782,C0151763
D019782,C0160390
D019782,C0151766
D019782,C0151772
D019782,C0338831
D019782,C0151815
D019782,C0151824
D019782,C0151836
D019782,C1456784
D019782,C0151838
D019782,C0521591
D019782,C0151849
D019782,C0852911
D019782,C0151885
D019782,C0559546
D019782,C0151898
D019782,C0036358
D019782,C0151904
D019782,C0151905
D019782,C0151996
D019782,C0042133
D019782,C0153251
D019782,C2242588
D019782,C0162119
D019782,C0162316
D019782,C0162429
D019782,C0162830
D019782,C0178298
D019782,C0206062
D019782,C0221395
D019782,C0231218
D019782,C0234215
D019782,C2047937
D019782,C0231528
D019782,C0231666
D019782,C1306600
D019782,C0232461
D019782,C0232726
D019782,C2242737
D019782,C0034886
D019782,C0233632
D019782,C1306341
D019782,C0234131
D019782,C0234458
D019782,C0235063
D019782,C0855775
D019782,C0235146
D019782,C0235309
D019782,C0232487
D019782,C0235639
D019782,C0438142
D019782,C0235874
D019782,C0240735
D019782,C0242350
D019782,C0243026
D019782,C0267792
D019782,C0270458
D019782,C1269683
D019782,C0271899
D019782,C0311468
D019782,C0340865
D019782,C0349506
D019782,C0392025
D019782,C0000731
D019782,C0392386
D019782,C0427008
D019782,C0948525
D019782,C0427457
D019782,C0428977
D019782,C0476273
D019782,C0497156
D019782,C0497327
D019782,C0520966
D019782,C0521592
D019782,C0542571
D019782,C0558489
D019782,C0574067
D019782,C0010200
D019782,C0575081
D019782,C0580413
D019782,C0600139
D019782,C0376358
D019782,C0684249
D019782,C0242379
D019782,C0744727
D019782,C0750394
D019782,C0750426
D019782,C0851341
D019782,C1384353
D019782,
D019782,C0852679
D019782,C0852733
D019782,C0853034
D019782,C0857305
D019782,C0917798
D019782,C0917801
D019782,C0947912
D019782,C0151786
D019782,C1142015
D019782,C1145670
D019782,C1258215
D019782,C1301937
D019782,C1306503
D019782,C1704212
D019782,C0013922
D019782,C2364111
D019782,C2697368
D019782,C2830004
D019782,C2937358
D019782,C3203358
D019782,C0242184
D019808,C0000737
D019808,C0687713
D019808,C0001824
D019808,C0001883
D019808,C0600260
D019808,C0002170
D019808,C0002792
D019808,C0002871
D019808,C0002874
D019808,C0002878
D019808,C0002962
D019808,C0002994
D019808,C0003123
D019808,C0232462
D019808,C0003467
D019808,C0003469
D019808,C0003811
D019808,C0003862
D019808,C0948594
D019808,C0003864
D019808,C0004093
D019808,C0004134
D019808,C0004238
D019808,C0004604
D019808,C0006145
D019808,C0006277
D019808,C0007642
D019808,C0008031
D019808,C0009450
D019808,C0009676
D019808,C1443060
D019808,C0009763
D019808,C0009806
D019808,C0010200
D019808,C0011124
D019808,C0855242
D019808,C0011603
D019808,C0011606
D019808,C0011849
D019808,C0011875
D019808,C0011882
D019808,C0011991
D019808,C0012833
D019808,C0013378
D019808,C0013395
D019808,C0013404
D019808,C0013491
D019808,C0013604
D019808,C0014457
D019808,C0014518
D019808,C0014591
D019808,C0014742
D019808,C0015230
D019808,C0015672
D019808,C0015967
D019808,C0016053
D019808,C0016204
D019808,C0016382
D019808,C0017152
D019808,C0017979
D019808,C0018099
D019808,C0018681
D019808,C0019054
D019808,C0019158
D019808,C0019559
D019808,C0020456
D019808,C0020461
D019808,C0020517
D019808,C0020564
D019808,C0020580
D019808,C0020615
D019808,C0020625
D019808,C0020649
D019808,C0020651
D019808,C0021400
D019808,C0022346
D019808,C0022354
D019808,C0023222
D019808,C0030196
D019808,C0023530
D019808,C0026821
D019808,C0037763
D019808,C0026858
D019808,C0027121
D019808,C0027424
D019808,C0027497
D019808,C0027707
D019808,C0041349
D019808,C0027765
D019808,C0027769
D019808,C0233494
D019808,C0028734
D019808,C0030193
D019808,C0030252
D019808,C0030305
D019808,C0030319
D019808,C0030469
D019808,C0030554
D019808,C0031117
D019808,C0031350
D019808,C0032285
D019808,C0033774
D019808,C0034063
D019808,C0034150
D019808,C1368065
D019808,C0034152
D019808,C0035078
D019808,C0035410
D019808,C0035455
D019808,C0037011
D019808,C0037023
D019808,C0037199
D019808,C0038325
D019808,C0038990
D019808,C0020458
D019808,C0038999
D019808,C0039070
D019808,C0041657
D019808,C0036974
D019808,C0039231
D019808,
D019808,C0040034
D019808,C0040264
D019808,C0040460
D019808,C0040822
D019808,C0041834
D019808,C0041912
D019808,C0042023
D019808,C0042029
D019808,C0042109
D019808,C0042373
D019808,C0042384
D019808,C0042510
D019808,C0042514
D019808,C0042571
D019808,C0042963
D019808,C0043094
D019808,C0043251
D019808,C3263723
D019808,C0043352
D019808,C0085580
D019808,C0085610
D019808,C0085631
D019808,C0086543
D019808,C0149931
D019808,C0151539
D019808,C0151786
D019808,C0151908
D019808,C0152031
D019808,C0221185
D019808,C0231218
D019808,C0234215
D019808,C2047937
D019808,C0231528
D019808,C0231749
D019808,C0233794
D019808,C0239377
D019808,C0239521
D019808,C0242350
D019808,C0262988
D019808,C0264906
D019808,C0344232
D019808,C0349506
D019808,C0162830
D019808,C0392176
D019808,C1291078
D019808,C0427008
D019808,C0948525
D019808,C0476273
D019808,C0520893
D019808,C0237849
D019808,C0542571
D019808,C0553548
D019808,C1318520
D019808,C0555970
D019808,C0677500
D019808,C0700225
D019808,C0235431
D019808,C0740394
D019808,C0235416
D019808,C0850149
D019808,C0851578
D019808,C0857172
D019808,C0917801
D019808,C1142295
D019808,C1565489
D019808,C2364164
D019808,C2830004
D019821,C0000737
D019821,C0687713
D019821,C0002170
D019821,C0002622
D019821,C0002792
D019821,C0002871
D019821,C0002878
D019821,C0002994
D019821,C0003123
D019821,C0232462
D019821,C0003467
D019821,C0003862
D019821,C0948594
D019821,C0003864
D019821,C0004093
D019821,C0004238
D019821,C0004936
D019821,C0006147
D019821,C0006277
